pincode,trigger_type,gps_accuracy_radius,location_jump_velocity,cell_tower_match,platform_online_status,claim_latency_seconds,motion_detected,app_active,historical_claim_rate,device_shared,disruption_start_epoch,claim_submitted_epoch,weather_verified,is_fraud
110001,rain,11.0537946274429,33.02360003579523,1,1,3146,0,0,0.28067371026033483,1,1711900800,1711910399,0,0
700001,aqi,95.44446058244012,90.81513073427146,1,0,5704,0,1,0.8714037914261629,1,1711900800,1711924563,1,1
411001,curfew,94.64407117980477,115.27927385545367,1,1,6331,1,0,0.8963433041346933,0,1711900800,1711925091,0,1
560034,rain,18.36097611023974,30.003695136305335,0,0,6072,0,0,0.650619304402196,0,1711900800,1711911676,0,1
600001,rain,80.45508013635198,91.79611322905701,0,1,3089,0,1,0.7728577137080984,1,1711900800,1711906023,0,1
380001,curfew,55.94335836573594,51.18021394167613,0,1,5288,0,0,0.6129475283544884,0,1711900800,1711906196,0,0
560001,heat,108.30158224623227,15.4397636822806,1,0,20,1,1,0.5252591137465916,1,1711900800,1711918599,0,1
560001,curfew,84.36277840029308,99.24988794937866,0,0,4890,0,1,0.9666777542502296,1,1711900800,1711912172,0,1
110001,platform_down,114.2655417557875,21.72778259396373,0,0,420,0,0,0.28265496422746417,0,1711900800,1711920481,0,1
110001,rain,15.275949497133311,32.87651555374828,1,1,2949,1,0,0.15415094664311213,0,1711900800,1711911235,0,0
411001,rain,7.751055790930002,101.78246531423,1,1,2664,0,1,0.28748536314251527,0,1711900800,1711900234,0,1
500001,aqi,116.90878485798389,96.47726213120289,1,1,6308,1,0,0.6146256083794451,0,1711900800,1711910528,0,0
411001,rain,12.382482889053811,33.04379858577135,0,0,5335,1,1,0.18518343810114368,1,1711900800,1711908479,0,1
400001,aqi,48.18491104649686,122.32539986502775,0,0,3196,1,0,0.9088140432263141,1,1711900800,1711918064,0,1
560034,rain,79.04656280331491,27.987079260034896,0,0,3460,1,1,0.4110244006653927,0,1711900800,1711916996,0,1
560034,rain,105.9666307800878,129.1708879453242,1,1,608,1,0,0.8499628782918436,1,1711900800,1711902188,0,0
700001,curfew,32.78554623102934,95.92698335368713,0,1,833,0,0,0.24923654452881672,0,1711900800,1711904330,0,1
560001,curfew,6.39981079054773,51.02599977168234,1,0,2407,0,1,0.31316835508274754,1,1711900800,1711912304,0,1
302001,platform_down,63.99055448840517,16.945396866122913,0,1,5227,1,0,0.059223397172496584,1,1711900800,1711901069,0,0
411001,heat,58.12010637185223,41.66629417074978,0,1,7096,0,0,0.25776769218557394,1,1711900800,1711919683,0,0
700001,platform_down,38.90650231612231,25.186006490456336,0,1,4124,0,1,0.4903138189633014,1,1711900800,1711897991,0,1
110001,rain,105.24622599766955,80.8391462442225,0,0,322,1,1,0.9461369177232423,1,1711900800,1711909533,0,1
560034,platform_down,90.67069407523846,46.39116990793437,0,0,2984,1,1,0.3889029738914982,1,1711900800,1711907943,0,1
110001,curfew,103.39961683431186,38.35094396170141,1,0,6681,0,0,0.6397438794833459,0,1711900800,1711901041,0,1
411001,rain,21.931648258832308,98.42731492338838,1,1,6710,0,0,0.42771011746878795,0,1711900800,1711924990,0,1
600001,rain,84.01219919601989,29.9779265305238,0,0,3748,1,1,0.046791850767941234,0,1711900800,1711900556,0,1
110001,platform_down,117.0869030440063,76.2956112653156,0,0,2502,0,1,0.5035326258967027,1,1711900800,1711904722,0,1
302001,aqi,74.593925341617,25.29749206706093,1,1,1955,1,0,0.06591364670392086,0,1711900800,1711902125,0,0
560034,heat,23.04963073957188,92.92381900530242,0,1,240,1,1,0.883699924597536,1,1711900800,1711907964,0,1
411001,platform_down,119.50630615277174,81.26579288783756,1,1,3750,1,1,0.753036961950914,1,1711900800,1711918658,0,0
700001,platform_down,64.81385904233025,103.75995697301404,0,1,2682,0,1,0.3786514712523662,1,1711900800,1711909296,0,1
500001,heat,101.28690513832092,8.904619719148265,0,0,7164,1,0,0.6402186661912898,0,1711900800,1711903900,1,1
500001,rain,20.475289349360466,27.3137084356528,1,1,7042,1,0,0.1120281553133321,1,1711900800,1711899294,0,0
411001,rain,80.9332574776768,20.07984687195054,1,1,6512,1,1,0.7025549869626508,1,1711900800,1711910015,0,0
500001,aqi,109.77627068985207,24.77296123714576,0,1,3464,1,0,0.8227324089914695,0,1711900800,1711913453,0,0
560034,platform_down,65.24608483609691,13.391830287946593,1,1,3593,1,0,0.8217456485382345,0,1711900800,1711903450,0,0
600001,heat,36.77322708842212,73.07064718668947,1,1,53,0,1,0.28427754769065583,0,1711900800,1711912562,0,0
110001,platform_down,17.90835387103762,77.14608291657208,0,1,2934,0,0,0.26374619527682663,1,1711900800,1711906007,0,0
302001,curfew,37.62552583288465,109.65366822722133,0,0,3703,0,1,0.5213976879026785,1,1711900800,1711910453,0,1
380001,platform_down,44.52145174244238,54.305962937689145,0,0,2280,1,0,0.9677721619298484,0,1711900800,1711918836,0,1
700001,platform_down,86.06474731189006,69.2100126996782,0,0,3467,0,1,0.9205229776060853,1,1711900800,1711909385,0,1
560034,curfew,23.898704622463427,128.86952772344443,1,0,2959,1,1,0.3596384817559818,1,1711900800,1711904203,0,1
560001,curfew,15.414268118702692,69.13986083669329,0,1,5394,0,1,0.7798295061830441,1,1711900800,1711913342,0,0
400001,heat,48.271926300949275,74.56489140776209,0,1,2328,0,0,0.9213177640914574,0,1711900800,1711917880,0,0
400001,rain,56.66247311986913,129.46926393405994,1,1,6365,1,1,0.260926465717605,1,1711900800,1711899501,1,1
700001,aqi,76.52105110944808,129.23681958847044,1,0,5625,0,0,0.8302956496029398,0,1711900800,1711907622,1,1
560034,curfew,85.78116225220988,55.123957927647304,0,1,3395,0,1,0.26789562690917657,0,1711900800,1711902469,0,0
411001,rain,107.04549193353115,82.54308784838538,0,1,5516,0,0,0.34328212588721063,0,1711900800,1711906964,0,0
110001,heat,36.807567166780224,62.50432601884292,1,1,2304,1,1,0.19882069085075416,1,1711900800,1711908420,0,0
411001,platform_down,64.8471152549557,93.69300871543604,0,1,3005,0,1,0.5070797990727135,1,1711900800,1711924313,0,1
411001,heat,45.82676269595863,121.99024774734089,1,0,3648,1,0,0.8433108942612412,1,1711900800,1711914088,0,1
560001,heat,3.16633562762584,40.255710088525525,1,1,4926,1,1,0.5280521374355123,0,1711900800,1711911948,0,0
500001,curfew,70.79352325823152,106.45377215706237,1,1,6225,1,1,0.12344000969309754,0,1711900800,1711915529,0,0
400001,aqi,98.44814085352323,85.13036126087741,0,1,3377,0,0,0.25177593222717,1,1711900800,1711915445,0,0
380001,curfew,7.263419874097108,36.42402416564825,0,0,3294,0,0,0.5628618672813389,1,1711900800,1711917306,0,1
380001,platform_down,3.408535756547518,103.64895556365917,1,1,2352,1,1,0.5831874555705602,0,1711900800,1711917267,0,1
110001,curfew,88.15475356175635,55.5272924956843,0,1,180,1,1,0.5769059035448698,1,1711900800,1711913987,0,0
400001,platform_down,83.01158782603348,15.651632812568339,1,1,4351,0,0,0.07700349250621596,0,1711900800,1711917915,0,0
560001,curfew,50.48469632419745,129.14412644585522,0,1,5270,0,1,0.7536958926347542,0,1711900800,1711907011,0,1
700001,aqi,80.40777114964644,55.33402328640146,0,1,1649,0,1,0.9094281989890066,0,1711900800,1711900106,1,0
560034,rain,114.5461704861271,70.40183115890098,1,1,626,0,0,0.5105189477298999,0,1711900800,1711924789,0,0
411001,aqi,31.999947196970524,105.03502499928888,0,1,249,1,1,0.7188292867718629,1,1711900800,1711909008,0,1
411001,curfew,31.773411560195306,124.91389756559134,0,0,6062,0,1,0.9140154920365512,0,1711900800,1711918312,0,1
302001,heat,24.789167957413024,113.47542049484103,0,0,6464,1,0,0.6426227549480159,0,1711900800,1711921293,0,1
700001,rain,87.7064497469288,68.25691701420367,1,1,5545,1,1,0.6743257244310511,1,1711900800,1711898769,0,0
302001,heat,44.323140866046785,70.94048981930499,0,1,4503,0,1,0.7214044133839546,0,1711900800,1711909108,0,0
302001,aqi,118.67709667649429,36.515301759256175,1,0,1866,0,1,0.26050245145406514,0,1711900800,1711897339,0,1
500001,rain,86.6139217044867,60.164374160680886,0,0,932,0,1,0.5826778747168274,0,1711900800,1711901883,0,1
380001,curfew,45.983095737743994,123.08905468276916,0,0,4897,0,1,0.8421751145444563,0,1711900800,1711903930,0,1
302001,heat,20.454765985425375,94.50232271202532,0,0,6012,0,0,0.2961627302607507,1,1711900800,1711923619,0,1
411001,curfew,72.2669035337435,1.54400879639928,1,1,1914,0,1,0.8971704995968602,1,1711900800,1711925154,0,0
400001,platform_down,37.503680612281784,15.145881636956329,1,1,6175,0,1,0.620381949765632,1,1711900800,1711908356,0,0
400001,rain,108.94456251166554,120.09546509452116,1,1,3159,1,0,0.4231748514330562,1,1711900800,1711902262,1,0
500001,heat,54.64431478554754,110.33351276058984,0,1,822,1,1,0.623182961400293,0,1711900800,1711918249,1,0
400001,aqi,37.24004585101084,63.2013805472916,0,1,5009,0,1,0.40185990568907637,0,1711900800,1711924945,0,1
411001,aqi,71.86056230476964,80.20717651274362,0,0,1740,1,1,0.8380356018481746,1,1711900800,1711899372,0,1
380001,aqi,19.026016613614566,37.65398134949424,1,0,841,1,0,0.4823185800675971,0,1711900800,1711919663,0,1
380001,aqi,68.70124151793677,103.06799777305511,0,0,3434,0,1,0.9012133597543367,1,1711900800,1711900620,0,1
380001,heat,9.565042986809601,78.43126809562719,0,0,5500,1,0,0.5098080808478265,0,1711900800,1711903477,0,1
560034,platform_down,74.00597576442328,90.32734170926896,1,0,6072,0,0,0.6603683896373872,1,1711900800,1711924819,0,1
700001,aqi,65.02916973646718,48.738278941169725,0,1,5150,0,1,0.9977444210068506,1,1711900800,1711898449,1,0
560034,aqi,63.92961991025968,55.95694084649247,1,0,6660,1,0,0.14696584100854115,1,1711900800,1711919648,0,1
560034,aqi,83.04723328576033,26.99867078537938,0,0,2217,0,0,0.7367291487334057,1,1711900800,1711913271,0,1
560034,platform_down,8.20142388792211,123.24683057971333,0,1,4849,0,0,0.13887222791593357,0,1711900800,1711899897,0,1
400001,rain,56.78858136174465,123.05241265025467,0,1,3442,0,0,0.8388663657643962,0,1711900800,1711899953,1,1
600001,aqi,54.95252357572382,106.30766214118754,0,1,4918,1,1,0.5964533811620116,0,1711900800,1711912103,0,1
400001,aqi,56.79454569557242,121.62216549589391,0,1,5685,1,1,0.9381595606064592,1,1711900800,1711909826,0,1
600001,aqi,117.64724361464516,86.49264683544924,1,1,3378,0,1,0.8659566019448683,1,1711900800,1711918518,0,0
400001,rain,19.29558135787846,30.504743009399725,0,0,5481,0,1,0.07487203746882343,0,1711900800,1711920049,1,1
411001,aqi,83.78028157597232,98.82736788502386,0,1,2237,1,0,0.1373025416788609,0,1711900800,1711901084,0,1
700001,rain,50.0335480732911,42.28590720142132,1,1,5756,1,1,0.6011709286068252,0,1711900800,1711904454,0,0
560001,rain,62.87200334596809,57.26261960879384,1,0,2270,0,1,0.5183146399420748,0,1711900800,1711897294,1,1
560001,curfew,92.20008698517495,35.66552130119806,1,0,4635,1,0,0.16856513061344458,1,1711900800,1711901491,0,1
560034,curfew,21.41292678109728,55.07084930376506,0,1,5524,0,1,0.1293592282716498,1,1711900800,1711912191,0,0
560001,aqi,92.3394698784696,88.31125753537034,1,1,6180,1,0,0.5639907834416131,0,1711900800,1711910009,0,0
700001,heat,11.228701574079432,14.37937296965387,1,0,5044,1,1,0.04892154797499948,0,1711900800,1711910240,0,1
700001,curfew,59.54721281155046,13.676900769092136,1,1,2927,1,1,0.873735302953439,0,1711900800,1711902980,0,0
110001,curfew,89.82229035085092,88.89010157145846,1,1,3530,1,1,0.8070829198026205,1,1711900800,1711918667,0,0
500001,heat,25.528520276499833,101.34555168069897,0,1,6591,0,0,0.7853699717110894,0,1711900800,1711912541,1,0
700001,platform_down,93.19713058614454,71.69066901260746,1,1,4390,0,1,0.015997147040741067,1,1711900800,1711923451,0,0
500001,aqi,22.517063310311958,23.613331828770512,1,1,2718,1,1,0.047640943412737946,1,1711900800,1711905404,0,0
560001,platform_down,96.5109345616432,55.99839028692849,0,0,1830,0,0,0.5498391211507286,0,1711900800,1711899501,0,1
500001,platform_down,57.86546203419499,98.56281790992188,0,0,658,0,1,0.9944256888941777,0,1711900800,1711917667,0,1
600001,rain,83.1026848279835,89.14530320182497,1,1,198,1,1,0.34231620097135174,0,1711900800,1711919703,0,0
411001,rain,110.33655562919505,14.282512116518108,0,1,5831,1,0,0.34437481640534395,1,1711900800,1711903424,0,0
500001,aqi,50.78531826280685,125.98913352457186,1,0,1232,0,0,0.13427796686198334,0,1711900800,1711897572,0,1
411001,heat,30.25603063826442,29.03730451522375,0,0,5231,1,1,0.6743358037395014,0,1711900800,1711901689,0,1
560034,rain,104.45819930426819,28.65063559545911,0,0,488,0,0,0.6466766889940057,1,1711900800,1711911401,0,1
560001,curfew,21.909147828259044,59.78144220690927,1,1,6756,1,0,0.10132241637915906,1,1711900800,1711903051,0,0
411001,aqi,76.88269806497775,42.541606770006304,0,0,6149,0,0,0.46741228706835114,1,1711900800,1711903228,0,1
302001,platform_down,111.0206347007519,127.91817852377122,0,1,3072,1,1,0.6670749088219743,0,1711900800,1711922193,0,1
560034,aqi,81.90441524963076,9.943670523037158,1,1,2035,1,1,0.49351613632192703,1,1711900800,1711914400,0,0
411001,rain,25.89468699765179,39.83709482002608,1,1,4622,0,0,0.6743635818647555,1,1711900800,1711923579,0,0
110001,heat,20.817222356298256,49.75388085554848,0,1,1898,1,0,0.8162703974314898,1,1711900800,1711917196,0,0
500001,platform_down,32.519747138769155,64.14966918385225,0,1,1560,0,1,0.6858154331217676,1,1711900800,1711925180,0,1
110001,heat,48.79459944421967,2.1328357345033377,1,0,5646,0,0,0.6161142358305238,1,1711900800,1711908331,0,1
700001,aqi,21.621606726438664,10.707077135076473,0,0,7069,1,0,0.8535902569444932,0,1711900800,1711921331,1,1
600001,heat,96.34424577363416,33.5152535548755,1,0,6383,1,1,0.9005885678697881,1,1711900800,1711919934,0,1
560034,heat,44.77313508523998,72.0202706191275,0,0,2926,1,1,0.3888864371758042,1,1711900800,1711921023,0,1
380001,aqi,112.52214810178899,99.8103041251514,0,1,5243,1,1,0.17324988772388594,1,1711900800,1711898532,0,1
380001,platform_down,101.57143109213291,89.2443953459434,1,0,5645,0,0,0.8178604040080506,0,1711900800,1711911938,0,1
411001,heat,109.33173674779732,73.71323865393937,1,0,3265,0,0,0.21375310729948316,0,1711900800,1711908638,0,1
500001,heat,37.45564765541418,51.640269164595715,0,0,5854,1,0,0.9289506697490857,1,1711900800,1711919945,1,1
560001,aqi,70.12659062719625,113.1902852933,0,0,2816,0,1,0.02287794522190345,1,1711900800,1711913231,0,1
380001,curfew,40.60959361095582,59.77043062357386,0,0,43,1,0,0.9212711826193035,1,1711900800,1711911861,0,1
560001,heat,33.06297585495918,38.902864729160896,0,0,305,0,1,0.5891829926120628,1,1711900800,1711897955,0,1
380001,rain,74.02915340069843,81.81356493076744,1,1,2510,1,1,0.7747421165128814,0,1711900800,1711900725,0,0
560034,platform_down,98.7054595301745,89.97494955622017,0,1,3789,1,0,0.3984925870644045,0,1711900800,1711898996,0,1
380001,heat,13.950943316818547,51.801131831651205,0,0,3586,0,1,0.9917162919088801,0,1711900800,1711910954,0,1
700001,aqi,35.264945079830355,3.658626535968894,1,1,1439,1,0,0.22755142756629043,1,1711900800,1711909361,1,0
400001,rain,27.000699163676884,12.237095030772375,1,1,5256,0,0,0.26434366263817477,1,1711900800,1711916643,1,0
411001,aqi,96.40697025925952,109.92785594617602,1,1,2199,1,1,0.051432444037472935,0,1711900800,1711899377,0,1
600001,heat,112.20453255178967,7.351229754090031,0,1,1997,0,0,0.9404733630614383,0,1711900800,1711925332,0,1
380001,rain,12.353297091453,76.96255671547719,1,1,4753,0,1,0.4560293035986761,1,1711900800,1711899250,0,0
500001,platform_down,47.367969520747195,23.882220108420942,1,0,6281,0,1,0.6748524147193492,0,1711900800,1711915573,0,1
600001,platform_down,109.99755799808284,29.76041786174302,0,1,2892,0,1,0.6874407274628407,0,1711900800,1711921102,0,0
560001,platform_down,43.322671803916904,35.53341476570355,1,1,1719,1,0,0.8745020922826776,0,1711900800,1711922330,0,0
110001,curfew,86.38138804870327,4.9778802056126565,1,0,7078,1,0,0.6649252506464093,0,1711900800,1711912692,0,1
700001,aqi,14.777967222763133,23.04058563823801,0,1,2787,1,0,0.5620211823041872,0,1711900800,1711903009,1,0
302001,heat,54.99334119862065,84.56499798681226,1,1,3707,0,1,0.7103185241910436,1,1711900800,1711919197,0,0
302001,rain,61.88619074422053,64.83322770704066,0,0,1557,1,1,0.7509707990031265,1,1711900800,1711922041,0,1
600001,aqi,91.64669712425206,103.65278114606166,1,1,472,1,0,0.18592794624848197,1,1711900800,1711922698,0,1
110001,heat,36.79248411783966,7.961473851694159,1,0,3325,1,1,0.109667038976753,1,1711900800,1711907463,0,1
500001,curfew,33.91006298841167,115.55677851271204,1,1,6717,1,0,0.07484885048556311,0,1711900800,1711922309,0,0
600001,heat,38.44721741291227,129.53180914693147,0,1,5315,0,0,0.37405349452253667,1,1711900800,1711903176,0,1
560001,aqi,68.01649152886768,2.046196392341788,1,0,3314,1,0,0.4980002398377452,0,1711900800,1711911538,0,1
560034,heat,105.49251637537584,125.79320852019131,1,1,523,1,0,0.6156498982898608,0,1711900800,1711909375,0,0
600001,rain,100.2201433859729,30.662152686232602,1,0,4106,0,1,0.9580345196896101,1,1711900800,1711898893,0,1
302001,curfew,9.779641800087223,90.0306079667848,1,1,5368,1,0,0.33078782020700626,1,1711900800,1711915635,0,0
400001,rain,105.83774802116675,38.022847603640415,0,1,5184,0,1,0.7608740520772744,1,1711900800,1711925466,1,0
302001,curfew,14.127796783551844,67.83567423717766,1,1,3576,1,1,0.5313576195948849,1,1711900800,1711910295,0,0
110001,curfew,51.595724110307756,66.35440627870155,1,1,3813,0,0,0.22008993208691685,0,1711900800,1711924607,0,0
560001,heat,92.55231939274388,46.94371232837938,1,0,3697,0,0,0.6153054291287591,0,1711900800,1711912038,0,1
500001,rain,12.53679121597135,93.28107987748339,1,1,3948,1,1,0.9671761782897036,0,1711900800,1711900120,0,1
700001,curfew,7.7267625924051195,77.95274264223086,0,1,3499,1,0,0.1243082992512724,1,1711900800,1711918429,0,0
411001,curfew,41.609509022462916,66.07601051261284,0,0,1481,1,1,0.507279764549229,1,1711900800,1711901367,0,1
400001,heat,88.40129611930583,127.76911054937335,0,0,347,1,1,0.051608354150528224,0,1711900800,1711919815,0,1
700001,aqi,64.04550319593743,122.20121240435243,1,0,7061,1,1,0.3212162988963623,0,1711900800,1711918207,1,1
600001,aqi,51.78921886133345,124.20665995317599,0,1,6971,1,1,0.6206026775939912,1,1711900800,1711906277,0,1
400001,platform_down,98.12957814933945,114.57211477442743,0,0,3091,0,0,0.8410569360307546,1,1711900800,1711920330,0,1
110001,platform_down,92.70498367672663,33.170194038069376,0,0,3422,0,0,0.730328421726071,0,1711900800,1711903339,0,1
560001,curfew,94.96705553887385,45.496884027163524,1,0,5233,0,0,0.4628567782154739,0,1711900800,1711898658,0,1
500001,aqi,56.78803840205663,30.037100540916025,1,0,2402,0,1,0.9092227571041466,0,1711900800,1711917379,0,1
700001,curfew,5.27556137156766,128.20299533897003,0,1,986,1,0,0.30271466502377065,1,1711900800,1711908547,0,1
600001,rain,23.140025898509037,19.846043069253852,1,1,4988,0,1,0.7539834102251664,0,1711900800,1711900610,0,0
560001,aqi,89.73215010836522,47.64652822265773,1,1,2255,0,1,0.47400902174766246,0,1711900800,1711917608,0,0
600001,aqi,91.12129619470613,25.87577521351634,1,0,5143,0,1,0.8986357546727757,1,1711900800,1711919853,0,1
500001,aqi,116.75893768605636,29.048995583952916,0,0,4078,1,0,0.7974328216537602,0,1711900800,1711897762,0,1
700001,platform_down,25.251823648492554,32.1214250244175,1,0,1713,1,0,0.9014696613070952,0,1711900800,1711912577,0,1
600001,heat,17.38243421385947,83.15718782279403,1,1,881,1,1,0.21424784894207338,0,1711900800,1711919676,0,0
